0	0	0	0	0	-25	148	446	186	101259	100	192	0	17800	0	0	0	0	47992740
0	0	0	0	0	-26	147	446	186	101259	100	195	0	17775	0	0	0	0	47992868
0	0	0	0	0	-26	148	446	186	101253	100	207	0	17825	0	0	0	0	47993028
0	0	0	0	0	-25	148	446	186	101253	100	195	0	17850	0	0	0	0	47993098
0	0	0	0	0	-25	150	446	186	101253	100	190	0	17825	0	0	0	0	47993220
0	0	0	0	0	-25	148	447	186	101253	100	195	0	17875	0	0	0	0	47993328
0	0	0	0	0	-26	147	446	186	101253	100	190	0	17800	0	0	0	0	47993430
0	0	0	0	0	-25	148	446	186	101256	100	192	0	17825	0	0	0	0	47993558
0	0	0	0	0	-26	148	445	186	101256	100	195	0	17850	0	0	0	0	47993660
0	0	0	0	0	-26	148	445	186	101256	100	195	0	17850	0	0	0	0	47993660
0	0	0	0	0	-25	148	446	186	101256	100	207	0	17850	0	0	0	0	47993788
0	0	0	0	0	-25	149	446	186	101256	100	190	0	17825	0	0	0	0	47993890
0	0	0	0	0	-25	148	446	186	101256	100	195	0	17725	0	0	0	0	47994018
0	0	0	0	0	-26	147	446	187	101242	100	190	0	17875	0	0	0	0	47994120
0	0	0	0	0	-25	147	446	187	101242	100	195	0	17875	0	0	0	0	47994238
0	0	0	0	0	-26	147	445	187	101242	100	192	0	17775	0	0	0	0	47994340
0	0	0	0	0	-27	147	445	187	101242	100	207	0	17775	0	0	0	0	47994533
0	0	0	0	0	-25	148	445	187	101242	100	210	0	17850	0	0	0	0	47994560
9	0	0	0	9	-27	147	446	189	101249	100	190	0	17775	0	0	0	0	47994688
9	0	0	0	9	-28	147	444	189	101249	100	205	0	17700	0	0	0	0	47994790
18	0	0	0	18	-24	146	445	189	101249	100	195	0	17500	0	0	0	0	47994890
18	0	0	0	18	-24	147	444	189	101249	100	212	0	17675	0	0	0	0	47995008
29	0	0	0	29	-23	146	444	189	101249	100	217	0	17775	0	0	0	0	47995116
29	0	0	0	29	-21	147	443	189	101264	100	210	0	17800	0	0	0	0	47995238
39	0	0	0	39	-23	146	444	189	101264	100	200	0	17725	0	0	0	0	47995340
39	0	0	0	39	-23	147	443	189	101264	100	200	0	17650	0	0	0	0	47995440
49	0	0	0	49	-23	145	443	189	101264	100	202	0	17625	0	0	0	0	47995548
59	0	0	0	59	-23	146	442	189	101254	100	202	0	17650	0	0	0	0	47995762
59	0	0	0	59	-23	146	442	189	101254	100	202	0	17650	0	0	0	0	47995762
70	0	0	0	70	-23	147	441	189	101254	100	220	0	17625	0	0	0	0	47995870
70	0	0	0	70	-23	147	441	189	101254	100	222	0	17600	0	0	0	0	47995988
79	0	0	0	79	-23	146	441	189	101254	100	205	0	17500	0	0	0	0	47996090
79	0	0	0	79	-23	145	441	189	101254	100	205	0	17825	0	0	0	0	47996190
91	0	0	0	91	-22	146	440	189	101259	100	207	0	17800	0	0	0	0	47996304
91	0	0	0	91	-23	148	440	189	101259	100	227	0	17800	0	0	0	0	47996410
102	0	0	0	102	-23	148	439	189	101259	100	230	0	17700	0	0	0	0	47996534
102	0	0	0	102	-22	147	439	189	101259	100	210	0	17675	0	0	0	0	47996640
113	0	0	0	113	-22	146	438	189	101259	100	215	0	17475	0	0	0	0	47996754
113	0	0	0	113	-23	147	438	189	101259	100	235	0	17675	0	0	0	0	47996860
124	0	0	0	124	-22	145	437	188	101253	100	212	0	17800	0	0	0	0	47996978
124	0	0	0	124	-21	144	436	188	101253	100	215	0	17600	0	0	0	0	47997080
134	0	0	0	134	-23	147	438	188	101253	100	217	0	17550	0	0	0	0	47997180
134	0	0	0	134	-23	144	437	188	101253	100	215	0	17625	0	0	0	0	47997308
144	0	0	0	144	-22	142	437	188	101253	100	220	0	17725	0	0	0	0	47997408
144	0	0	0	144	-25	146	436	187	101258	100	212	0	17850	0	0	0	0	47997538
155	0	1	1	156	-28	145	435	187	101258	100	232	0	17775	0	0	0	0	47997640
155	0	1	1	156	-24	146	435	187	101258	100	215	0	17700	0	0	0	0	47997758
165	0	1	1	166	-25	147	435	187	101258	100	217	0	17475	0	0	0	0	47997860
165	0	1	1	166	-26	145	435	187	101258	100	217	0	17700	0	0	0	0	47997988
176	0	1	1	177	-23	145	433	189	101256	100	240	0	17525	0	0	0	0	47998090
176	0	1	1	177	-25	145	433	189	101256	100	220	0	17750	0	0	0	0	47998208
187	0	1	1	188	-24	146	434	189	101256	100	222	0	17725	0	0	0	0	47998310
187	0	1	1	188	-23	147	433	189	101256	100	235	0	17825	0	0	0	0	47998438
199	0	1	1	200	-25	143	432	189	101256	100	245	0	17525	0	0	0	0	47998550
208	0	1	1	209	-25	146	432	188	101262	100	225	0	17725	0	0	0	0	47998678
208	0	1	1	209	-24	145	432	188	101262	100	232	0	17600	0	0	0	0	47998780
219	1	1	1	220	-23	144	432	188	101262	100	227	0	17750	0	0	0	0	47998908
219	1	1	1	220	-25	146	431	188	101262	100	245	0	17775	0	0	0	0	47999010
231	1	1	1	232	-25	145	430	188	101259	100	230	0	17825	0	0	0	0	47999154
231	1	1	1	232	-26	145	430	188	101259	100	232	0	17350	0	0	0	0	47999240
242	1	1	1	243	-25	148	431	188	101259	100	255	0	17700	0	0	0	0	47999358
242	1	1	1	243	-25	142	430	188	101259	100	252	0	17825	0	0	0	0	47999460
253	1	1	1	254	-20	142	430	188	101259	100	237	0	17550	0	0	0	0	47999578
263	1	1	1	264	-24	144	429	188	101275	100	240	0	17700	0	0	0	0	47999798
263	1	1	1	264	-25	144	428	188	101275	100	260	0	17700	0	0	0	0	47999900
263	1	1	1	264	-25	144	428	188	101275	100	260	0	17700	0	0	0	0	47999900
274	1	1	1	275	-25	143	429	188	101275	100	240	0	17750	0	0	0	0	48000000
274	1	1	1	275	-24	144	428	188	101275	100	265	0	17750	0	0	0	0	48000100
285	2	1	1	286	-25	143	428	188	101275	100	242	0	17475	0	0	0	0	48000218
285	2	1	1	286	-26	144	427	188	101257	100	245	0	17725	0	0	0	0	48000320
296	2	1	1	297	-24	144	427	188	101257	100	245	0	17675	0	0	0	0	48000438
296	2	1	1	297	-25	144	428	188	101257	100	267	0	17325	0	0	0	0	48000540
307	2	1	1	308	-27	139	428	188	101257	100	245	0	17650	0	0	0	0	48000684
307	2	1	1	308	-26	144	427	188	101257	100	250	0	17700	0	0	0	0	48000770
318	2	1	1	319	-28	144	426	188	101243	100	247	0	17725	0	0	0	0	48000878
318	2	1	1	319	-26	142	427	188	101243	100	255	0	17825	0	0	0	0	48000980
329	2	1	1	330	-26	141	427	188	101243	100	247	0	17625	0	0	0	0	48001098
329	2	1	1	330	-28	142	426	188	101243	100	270	0	17800	0	0	0	0	48001200
340	3	1	1	341	-26	143	425	188	101243	100	250	0	17700	0	0	0	0	48001328
340	3	1	1	341	-25	141	426	187	101258	100	255	0	17775	0	0	0	0	48001430
351	3	1	1	352	-27	140	425	187	101258	100	250	0	17550	0	0	0	0	48001538
351	3	1	1	352	-26	142	425	187	101258	100	265	0	17700	0	0	0	0	48001640
362	3	1	1	363	-26	140	425	187	101258	100	262	0	17725	0	0	0	0	48001758
362	3	1	1	363	-27	140	426	187	101258	100	272	0	17725	0	0	0	0	48001860
373	3	1	1	374	-26	142	425	188	101267	100	267	0	17750	0	0	0	0	48001988
373	3	1	1	374	-25	141	425	188	101267	100	257	0	17775	0	0	0	0	48002090
383	3	1	1	384	-26	141	425	188	101267	100	257	0	17700	0	0	0	0	48002205
383	3	1	1	384	-26	141	425	188	101267	100	265	0	17625	0	0	0	0	48002290
393	4	1	1	394	-27	140	424	188	101267	100	272	0	17725	0	0	0	0	48002398
393	4	1	1	394	-25	139	424	188	101267	100	257	0	17650	0	0	0	0	48002500
404	4	1	1	405	-26	140	425	188	101256	100	255	0	17625	0	0	0	0	48002710
404	4	1	1	405	-26	140	425	188	101256	100	255	0	17625	0	0	0	0	48002710
414	4	1	1	415	-25	141	422	188	101256	100	265	0	17775	0	0	0	0	48002810
414	4	1	1	415	-24	139	423	188	101256	100	245	0	17600	0	0	0	0	48002910
425	4	1	1	426	-27	140	423	188	101256	100	260	0	17800	0	0	0	0	48003023
425	4	1	1	426	-25	141	423	188	101253	100	250	0	17700	0	0	0	0	48003130
437	4	1	1	438	-26	141	424	188	101253	100	230	0	17725	0	0	0	0	48003248
437	4	1	1	438	-26	139	422	188	101253	100	232	0	17825	0	0	0	0	48003350
447	4	1	1	448	-25	140	422	188	101253	100	230	0	17775	0	0	0	0	48003474
447	4	1	1	448	-24	139	421	188	101253	100	217	0	17725	0	0	0	0	48003575
459	5	1	1	460	-25	140	422	186	101246	100	217	0	17525	0	0	0	0	48003715
459	5	1	1	460	-24	140	422	186	101246	100	217	0	17650	0	0	0	0	48003800
470	5	1	1	471	-24	140	421	186	101246	100	217	0	17575	0	0	0	0	48003924
470	5	1	1	471	-24	139	422	186	101246	100	202	0	17625	0	0	0	0	48004030
482	5	1	1	483	-23	139	422	186	101246	100	200	0	17725	0	0	0	0	48004148
482	5	1	1	483	-24	140	421	188	101247	100	207	0	17800	0	0	0	0	48004250
493	5	1	1	494	-24	140	421	188	101247	100	205	0	17700	0	0	0	0	48004375
493	5	1	1	494	-24	139	421	188	101247	100	202	0	17750	0	0	0	0	48004480
505	6	1	1	506	-25	139	419	188	101247	100	190	0	17625	0	0	0	0	48004598
505	6	1	1	506	-26	138	419	188	101247	100	197	0	17650	0	0	0	0	48004700
515	6	1	1	516	-25	139	419	187	101252	100	182	0	17725	0	0	0	0	48004824
515	6	1	1	516	-24	139	420	187	101252	100	187	0	17800	0	0	0	0	48004930
526	6	1	1	527	-25	138	419	187	101252	100	175	0	17575	0	0	0	0	48005048
526	6	1	1	527	-24	138	419	187	101252	100	175	0	17500	0	0	0	0	48005150
538	6	1	1	539	-25	137	419	187	101252	100	170	0	17775	0	0	0	0	48005278
538	6	1	1	539	-24	138	419	186	101250	100	177	0	17450	0	0	0	0	48005380
550	6	1	1	551	-25	138	419	186	101250	100	170	0	17825	0	0	0	0	48005508
550	6	1	1	551	-24	138	418	186	101250	100	172	0	17600	0	0	0	0	48005610
560	6	1	1	561	-24	138	419	186	101250	100	167	0	17650	0	0	0	0	48005728
