t,x,y,theta,mx,my,mz,spacebar
12.46,1.184,0.0,0.0,2.0,15.28125,-47.875,0
12.56,1.203,0.0,0.0,2.09375,15.3125,-47.9375,0
12.67,1.203,0.0,0.0,2.1875,15.34375,-47.9375,0
12.933,1.224,0.0,0.0,2.28125,15.375,-47.96875,0
12.98,1.241,0.0,0.0,2.34375,15.40625,-48.0,0
13.09,1.241,0.0,0.0,2.34375,15.4375,-48.0,0
13.29,1.261,0.0,0.0,2.40625,15.4375,-48.03125,0
13.5,1.28,0.0,0.0,2.5,15.4375,-48.0625,0
13.707,1.299,0.0,0.0,2.5,15.46875,-48.125,0
13.919,1.318,0.0,0.0,2.75,15.46875,-48.125,0
14.128,1.338,0.0,0.0,2.75,15.5,-48.125,0
14.34,1.357,0.0,0.0,2.78125,15.5625,-48.15625,0
14.548,1.377,0.0,0.0,2.84375,15.59375,-48.25,0
14.759,1.396,0.0,0.0,2.84375,15.625,-48.25,0
14.968,1.415,0.0,0.0,3.03125,15.625,-48.25,0
15.18,1.434,0.0,0.0,3.03125,15.625,-48.34375,0
15.388,1.453,0.0,0.0,3.0625,15.65625,-48.375,0
15.599,1.472,0.0,0.0,3.125,15.65625,-48.40625,0
15.7,1.49,0.0,0.0,3.125,15.6875,-48.4375,0
15.805,1.49,0.0,0.0,3.125,15.6875,-48.46875,0
16.073,1.511,0.0,0.0,3.125,15.6875,-48.5,0
16.12,1.529,0.0,0.0,2.875,15.8125,-48.5,0
16.23,1.529,0.0,0.0,2.875,15.8125,-48.5,0
16.33,1.548,0.0,0.0,3.0,15.84375,-48.53125,0
16.44,1.548,0.0,0.0,3.0,15.84375,-48.53125,0
16.54,1.568,0.0,0.0,2.8125,15.875,-48.53125,0
16.65,1.568,0.0,0.0,2.6875,15.875,-48.53125,0
16.75,1.587,0.0,0.0,2.6875,15.84375,-48.59375,0
16.86,1.587,0.0,0.0,2.6875,15.84375,-48.65625,0
17.06,1.606,0.0,0.0,2.75,15.84375,-48.71875,0
17.27,1.625,0.0,0.0,2.75,15.84375,-48.75,0
17.477,1.644,0.0,0.0,3.09375,15.90625,-48.78125,0
17.688,1.664,0.0,0.0,3.09375,15.9375,-48.84375,0
17.896,1.683,0.0,0.0,3.09375,16.0,-48.90625,0
18.108,1.702,0.0,0.0,3.15625,16.03125,-48.96875,0
18.318,1.721,0.0,0.0,3.21875,16.0625,-49.03125,0
18.526,1.741,0.0,0.0,3.21875,16.03125,-49.0625,0
18.738,1.76,0.0,0.0,3.28125,16.0,-49.09375,0
18.948,1.779,0.0,0.0,3.28125,15.96875,-49.125,0
19.216,1.799,0.0,0.06981317007977318,4.46875,15.5625,-49.25,0
19.26,1.816,0.0,0.06981317007977318,4.625,15.5625,-49.34375,0
19.365,1.816,0.0,0.06981317007977318,5.03125,15.53125,-49.34375,0
19.47,1.836,0.001,0.06981317007977318,5.25,15.4375,-49.375,0
19.58,1.836,0.001,0.06981317007977318,5.25,15.40625,-49.375,0
19.68,1.854,0.003,0.06981317007977318,5.28125,15.40625,-49.4375,0
19.79,1.854,0.003,0.06981317007977318,5.28125,15.40625,-49.4375,0
19.89,1.874,0.004,0.06981317007977318,5.3125,15.40625,-49.5625,0
20.0,1.874,0.004,0.06981317007977318,5.125,15.375,-49.5625,0
20.1,1.893,0.005,0.06981317007977318,5.1875,15.375,-49.5625,0
20.21,1.893,0.005,0.06981317007977318,5.125,15.375,-49.625,0
20.31,1.912,0.007,0.06981317007977318,5.125,15.375,-49.65625,0
20.42,1.912,0.007,0.06981317007977318,5.125,15.375,-49.71875,0
20.52,1.932,0.008,0.06981317007977318,5.1875,15.34375,-49.75,0
20.63,1.932,0.008,0.06981317007977318,5.09375,15.3125,-49.78125,0
20.83,1.951,0.009,0.06981317007977318,5.09375,15.28125,-49.78125,0
21.038,1.971,0.011,0.06981317007977318,5.09375,15.25,-49.9375,0
21.249,1.99,0.012,0.06981317007977318,4.96875,15.21875,-50.09375,0
21.354,2.007,0.013,0.06981317007977318,4.9375,15.21875,-50.09375,0
21.455,2.007,0.013,0.06981317007977318,4.96875,15.21875,-50.125,0
21.56,2.027,0.015,0.06981317007977318,4.9375,15.21875,-50.15625,0
21.66,2.027,0.015,0.06981317007977318,4.84375,15.21875,-50.15625,0
21.76,2.045,0.016,0.06981317007977318,4.84375,15.1875,-50.15625,0
21.86,2.045,0.016,0.06981317007977318,4.90625,15.15625,-50.25,0
22.06,2.064,0.017,0.06981317007977318,4.84375,15.09375,-50.34375,0
22.269,2.083,0.019,0.06981317007977318,4.78125,15.0625,-50.40625,0
22.478,2.102,0.02,0.06981317007977318,4.78125,15.0625,-50.53125,0
22.688,2.122,0.021,0.06981317007977318,4.65625,15.03125,-50.5625,0
22.898,2.141,0.023,0.06981317007977318,4.65625,15.03125,-50.75,0
23.109,2.16,0.024,0.06981317007977318,4.625,14.9375,-50.78125,0
23.318,2.179,0.025,0.06981317007977318,4.625,14.875,-50.84375,0
23.42,2.197,0.027,0.06981317007977318,4.625,14.875,-50.90625,0
23.524,2.197,0.027,0.06981317007977318,4.625,14.875,-50.96875,0
23.63,2.215,0.028,0.06981317007977318,4.625,14.90625,-51.03125,0
23.8,2.215,0.028,0.06981317007977318,4.6875,14.90625,-51.0625,0
23.84,2.235,0.029,0.06981317007977318,4.6875,14.90625,-51.0625,0
23.95,2.235,0.029,0.06981317007977318,4.75,14.84375,-51.09375,0
24.05,2.254,0.031,0.06981317007977318,4.75,14.8125,-51.09375,0
24.16,2.254,0.031,0.06981317007977318,4.75,14.8125,-51.125,0
24.26,2.273,0.032,0.06981317007977318,4.6875,14.8125,-51.15625,0
24.37,2.273,0.032,0.06981317007977318,4.75,14.8125,-51.25,0
24.47,2.292,0.033,0.06981317007977318,4.65625,14.78125,-51.3125,0
24.58,2.292,0.033,0.06981317007977318,4.65625,14.78125,-51.3125,0
24.78,2.312,0.035,0.06981317007977318,4.53125,14.75,-51.40625,0
24.98,2.331,0.036,0.06981317007977318,4.53125,14.75,-51.4375,0
25.183,2.349,0.037,0.06981317007977318,4.53125,14.59375,-51.53125,0
25.39,2.368,0.039,0.06981317007977318,4.53125,14.5625,-51.5625,0
25.49,2.368,0.039,0.06981317007977318,4.5,14.5,-51.59375,0
25.597,2.387,0.04,0.06981317007977318,4.375,14.375,-51.71875,0
25.805,2.407,0.041,0.06981317007977318,4.375,14.34375,-51.78125,0
25.905,2.425,0.043,0.06981317007977318,4.375,14.3125,-51.84375,0
26.025,2.425,0.043,0.06981317007977318,4.375,14.28125,-51.875,0
26.235,2.445,0.044,0.06981317007977318,4.40625,14.21875,-51.90625,0
26.443,2.464,0.045,0.06981317007977318,4.40625,14.21875,-51.9375,0
26.65,2.483,0.047,0.06981317007977318,4.3125,14.15625,-52.0625,0
26.75,2.501,0.048,0.06981317007977318,4.3125,14.15625,-52.0625,0
26.925,2.501,0.048,0.06981317007977318,4.3125,14.15625,-52.09375,0
27.074,2.522,0.049,0.06981317007977318,4.125,14.15625,-52.09375,0
27.283,2.541,0.051,0.06981317007977318,3.9375,14.15625,-52.25,0
27.49,2.561,0.052,0.06981317007977318,3.84375,14.125,-52.25,0
27.59,2.579,0.053,0.06981317007977318,3.5625,14.125,-52.28125,0
27.704,2.579,0.053,0.06981317007977318,3.5,14.125,-52.28125,0
27.912,2.599,0.055,0.06981317007977318,3.5,14.125,-52.34375,0
28.12,2.617,0.056,0.06981317007977318,3.40625,14.03125,-52.40625,0
28.323,2.635,0.057,0.06981317007977318,3.28125,14.03125,-52.40625,0
28.53,2.654,0.059,0.06981317007977318,3.25,14.03125,-52.4375,0
28.63,2.654,0.059,0.06981317007977318,3.1875,14.03125,-52.46875,0
28.735,2.674,0.06,0.06981317007977318,2.90625,14.03125,-52.5,0
28.953,2.693,0.061,0.06981317007977318,2.875,14.0,-52.53125,0
29.16,2.712,0.063,0.06981317007977318,2.875,13.9375,-52.5625,0
29.26,2.73,0.064,0.06981317007977318,2.78125,13.9375,-52.5625,0
29.365,2.73,0.064,0.06981317007977318,2.75,13.9375,-52.59375,0
29.57,2.749,0.065,0.06981317007977318,2.59375,13.9375,-52.625,0
29.777,2.769,0.067,0.06981317007977318,2.375,13.9375,-52.625,0
30.049,2.788,0.068,0.06981317007977318,2.3125,13.875,-52.65625,0
30.195,2.807,0.069,0.06981317007977318,2.28125,13.84375,-52.6875,0
30.408,2.826,0.071,0.06981317007977318,2.25,13.84375,-52.78125,0
30.618,2.845,0.072,0.06981317007977318,2.15625,13.8125,-52.78125,0
30.829,2.865,0.073,0.06981317007977318,1.9375,13.75,-52.875,0
31.037,2.884,0.075,0.06981317007977318,1.84375,13.6875,-52.875,0
31.25,2.904,0.076,0.06981317007977318,1.84375,13.6875,-52.90625,0
31.35,2.921,0.077,0.06981317007977318,1.8125,13.59375,-52.96875,0
31.55,2.921,0.077,0.06981317007977318,1.71875,13.5625,-53.03125,0
31.67,2.942,0.079,0.06981317007977318,1.5625,13.5625,-53.0625,0
31.77,2.96,0.08,0.06981317007977318,1.5625,13.53125,-53.0625,0
31.875,2.96,0.08,0.06981317007977318,1.5625,13.53125,-53.0625,0
31.98,2.979,0.081,0.06981317007977318,1.5625,13.53125,-53.09375,0
32.09,2.979,0.081,0.06981317007977318,1.5625,13.53125,-53.09375,0
32.19,2.998,0.083,0.06981317007977318,1.53125,13.46875,-53.09375,0
32.3,2.998,0.083,0.06981317007977318,1.53125,13.46875,-53.125,0
32.4,3.017,0.084,0.06981317007977318,1.53125,13.46875,-53.125,0
32.51,3.017,0.084,0.06981317007977318,1.5,13.46875,-53.125,0
32.71,3.035,0.085,0.06981317007977318,1.5,13.46875,-53.15625,0
32.92,3.055,0.087,0.06981317007977318,1.5,13.46875,-53.21875,0
33.127,3.074,0.088,0.06981317007977318,1.5,13.40625,-53.21875,0
33.339,3.093,0.089,0.06981317007977318,1.4375,13.375,-53.25,0
33.547,3.113,0.091,0.06981317007977318,1.34375,13.34375,-53.25,0
33.758,3.132,0.092,0.06981317007977318,1.34375,13.34375,-53.3125,0
33.969,3.151,0.093,0.06981317007977318,1.1875,13.34375,-53.34375,0
34.178,3.171,0.095,0.06981317007977318,1.1875,13.3125,-53.34375,0
34.39,3.19,0.096,0.06981317007977318,1.0625,13.3125,-53.34375,0
34.658,3.209,0.097,0.06981317007977318,1.0,13.3125,-53.34375,0
34.81,3.228,0.099,0.06981317007977318,1.0625,13.34375,-53.34375,0
35.018,3.247,0.1,0.06981317007977318,1.09375,13.34375,-53.375,0
35.12,3.265,0.101,0.06981317007977318,1.0625,13.40625,-53.375,0
35.225,3.265,0.101,0.06981317007977318,0.875,13.40625,-53.375,0
35.33,3.284,0.103,0.06981317007977318,0.875,13.40625,-53.375,0
35.44,3.284,0.103,0.06981317007977318,0.875,13.40625,-53.40625,0
35.54,3.304,0.104,0.06981317007977318,0.71875,13.40625,-53.40625,0
35.65,3.304,0.104,0.06981317007977318,0.71875,13.4375,-53.4375,0
35.75,3.323,0.105,0.06981317007977318,0.75,13.46875,-53.40625,0
35.86,3.323,0.105,0.06981317007977318,0.75,13.4375,-53.40625,0
35.96,3.342,0.107,0.06981317007977318,0.75,13.4375,-53.40625,0
36.07,3.342,0.107,0.06981317007977318,0.75,13.4375,-53.40625,0
36.27,3.362,0.108,0.06981317007977318,0.75,13.40625,-53.40625,0
36.478,3.381,0.109,0.06981317007977318,0.625,13.375,-53.40625,0
36.689,3.4,0.111,0.06981317007977318,0.59375,13.375,-53.40625,0
36.897,3.419,0.112,0.06981317007977318,0.625,13.3125,-53.40625,0
37.108,3.438,0.113,0.06981317007977318,0.6875,13.3125,-53.40625,0
37.318,3.457,0.115,0.06981317007977318,0.6875,13.21875,-53.40625,0
37.528,3.476,0.116,0.06981317007977318,0.71875,13.09375,-53.34375,0
37.737,3.497,0.117,0.13962634015954636,1.84375,12.9375,-53.34375,0
37.948,3.516,0.119,0.13962634015954636,1.9375,12.9375,-53.3125,0
38.158,3.535,0.122,0.13962634015954636,1.9375,12.90625,-53.28125,0
38.368,3.554,0.125,0.13962634015954636,1.9375,12.9375,-53.28125,0
38.579,3.574,0.127,0.13962634015954636,2.0,12.9375,-53.25,0
38.788,3.592,0.13,0.13962634015954636,1.9375,12.90625,-53.21875,0
38.998,3.611,0.133,0.13962634015954636,1.6875,12.90625,-53.15625,0
39.1,3.629,0.135,0.13962634015954636,1.6875,12.9375,-53.15625,0
39.265,3.629,0.135,0.13962634015954636,1.59375,12.9375,-53.125,0
39.414,3.649,0.138,0.13962634015954636,1.5625,12.9375,-53.09375,0
39.52,3.667,0.141,0.13962634015954636,1.5625,12.9375,-53.09375,0
39.63,3.667,0.141,0.13962634015954636,1.53125,12.9375,-53.0625,0
39.73,3.686,0.143,0.13962634015954636,1.53125,12.90625,-53.0,0
39.84,3.686,0.143,0.13962634015954636,1.4375,12.875,-53.0,0
39.94,3.704,0.146,0.13962634015954636,1.4375,12.875,-53.0,0
40.05,3.704,0.146,0.13962634015954636,1.40625,12.84375,-52.96875,0
40.25,3.724,0.149,0.13962634015954636,1.4375,12.84375,-52.9375,0
40.46,3.743,0.151,0.13962634015954636,1.40625,12.84375,-52.84375,0
40.667,3.763,0.154,0.13962634015954636,1.40625,12.84375,-52.8125,0
40.879,3.782,0.157,0.13962634015954636,1.4375,12.84375,-52.78125,0
41.087,3.8,0.159,0.13962634015954636,1.53125,12.84375,-52.65625,0
41.299,3.819,0.162,0.13962634015954636,1.53125,12.8125,-52.5625,0
41.508,3.839,0.165,0.13962634015954636,1.53125,12.78125,-52.53125,0
41.716,3.858,0.167,0.13962634015954636,1.625,12.75,-52.46875,0
41.93,3.877,0.17,0.13962634015954636,1.625,12.71875,-52.375,0
42.139,3.895,0.173,0.13962634015954636,1.4375,12.65625,-52.34375,0
42.408,3.914,0.175,0.13962634015954636,1.4375,12.53125,-52.3125,0
42.56,3.934,0.178,0.13962634015954636,1.46875,12.46875,-52.21875,0
42.769,3.953,0.181,0.13962634015954636,1.4375,12.4375,-52.1875,0
42.87,3.971,0.183,0.13962634015954636,1.40625,12.4375,-52.15625,0
42.974,3.971,0.183,0.13962634015954636,1.28125,12.4375,-52.0625,0
43.08,3.99,0.186,0.13962634015954636,1.1875,12.375,-52.0625,0
43.19,3.99,0.186,0.13962634015954636,1.15625,12.40625,-52.03125,0
43.29,4.008,0.189,0.13962634015954636,1.03125,12.40625,-52.03125,0
43.4,4.008,0.189,0.13962634015954636,1.03125,12.40625,-51.90625,0
43.5,4.028,0.191,0.13962634015954636,1.03125,12.40625,-51.90625,0
43.61,4.028,0.191,0.13962634015954636,1.0625,12.40625,-51.90625,0
43.71,4.047,0.194,0.13962634015954636,1.0625,12.40625,-51.875,0
43.82,4.047,0.194,0.13962634015954636,1.0625,12.3125,-51.8125,0
44.02,4.066,0.197,0.13962634015954636,1.03125,12.28125,-51.78125,0
44.228,4.085,0.199,0.13962634015954636,0.90625,12.21875,-51.71875,0
44.437,4.104,0.202,0.13962634015954636,0.71875,12.125,-51.59375,0
44.648,4.123,0.205,0.13962634015954636,0.59375,12.125,-51.59375,0
44.859,4.142,0.207,0.13962634015954636,0.375,12.125,-51.5625,0
45.068,4.161,0.21,0.13962634015954636,0.375,12.125,-51.40625,0
45.277,4.181,0.213,0.13962634015954636,0.25,12.125,-51.375,0
45.489,4.199,0.215,0.13962634015954636,0.21875,12.125,-51.34375,0
45.697,4.218,0.218,0.13962634015954636,0.21875,12.0625,-51.28125,0
45.909,4.237,0.221,0.13962634015954636,0.0625,12.03125,-51.09375,0
46.117,4.257,0.224,0.13962634015954636,-0.03125,12.03125,-51.03125,0
46.329,4.276,0.226,0.13962634015954636,-0.03125,12.03125,-51.03125,0
46.539,4.295,0.229,0.13962634015954636,-0.03125,12.03125,-50.9375,0
46.64,4.312,0.231,0.13962634015954636,-0.25,12.03125,-50.90625,0
46.745,4.312,0.231,0.13962634015954636,-0.25,12.03125,-50.84375,0
46.85,4.331,0.234,0.13962634015954636,-0.15625,11.875,-50.84375,0
47.019,4.331,0.234,0.13962634015954636,-0.15625,11.875,-50.84375,0
47.06,4.351,0.237,0.13962634015954636,-0.25,11.875,-50.8125,0
47.17,4.351,0.237,0.13962634015954636,-0.25,11.875,-50.6875,0
47.27,4.37,0.239,0.13962634015954636,-0.375,11.90625,-50.65625,0
47.38,4.37,0.239,0.13962634015954636,-0.375,11.90625,-50.625,0
47.48,4.389,0.242,0.13962634015954636,-0.375,11.84375,-50.59375,0
47.59,4.389,0.242,0.13962634015954636,-0.375,11.84375,-50.59375,0
47.69,4.407,0.245,0.13962634015954636,-0.4375,11.8125,-50.5625,0
47.8,4.407,0.245,0.13962634015954636,-0.5,11.8125,-50.53125,0
48.0,4.426,0.247,0.13962634015954636,-0.53125,11.78125,-50.4375,0
48.21,4.445,0.25,0.13962634015954636,-0.53125,11.78125,-50.40625,0
48.417,4.465,0.253,0.13962634015954636,-0.59375,11.8125,-50.25,0
48.628,4.484,0.255,0.13962634015954636,-0.6875,11.75,-50.21875,0
48.838,4.502,0.258,0.13962634015954636,-0.71875,11.71875,-50.15625,0
49.047,4.521,0.261,0.13962634015954636,-0.96875,11.75,-50.125,0
49.259,4.541,0.263,0.13962634015954636,-1.125,11.75,-50.09375,0
49.467,4.56,0.266,0.13962634015954636,-1.125,11.71875,-50.0,0
49.678,4.58,0.269,0.13962634015954636,-1.1875,11.71875,-49.8125,0
49.889,4.599,0.272,0.13962634015954636,-1.1875,11.71875,-49.78125,0
50.158,4.617,0.274,0.13962634015954636,-1.1875,11.65625,-49.78125,0
50.31,4.636,0.277,0.13962634015954636,-1.1875,11.65625,-49.71875,0
50.518,4.655,0.279,0.13962634015954636,-1.1875,11.65625,-49.71875,0
50.62,4.673,0.282,0.13962634015954636,-1.1875,11.625,-49.65625,0
50.725,4.673,0.282,0.13962634015954636,-1.28125,11.625,-49.59375,0
50.933,4.694,0.285,0.13962634015954636,-1.375,11.625,-49.59375,0
51.135,4.711,0.287,0.13962634015954636,-1.40625,11.625,-49.53125,0
51.343,4.73,0.29,0.13962634015954636,-1.6875,11.65625,-49.5,0
51.55,4.749,0.293,0.13962634015954636,-1.6875,11.65625,-49.4375,0
51.753,4.767,0.295,0.13962634015954636,-1.6875,11.75,-49.28125,0
51.96,4.786,0.298,0.13962634015954636,-1.6875,11.75,-49.1875,0
52.06,4.804,0.3,0.13962634015954636,-1.6875,11.78125,-49.15625,0
52.165,4.804,0.3,0.13962634015954636,-1.6875,11.78125,-49.125,0
52.37,4.822,0.303,0.13962634015954636,-1.6875,11.8125,-49.0625,0
52.576,4.841,0.306,0.13962634015954636,-1.6875,11.8125,-49.0,0
52.788,4.861,0.308,0.13962634015954636,-1.6875,11.84375,-49.0,0
52.998,4.88,0.311,0.13962634015954636,-1.6875,11.84375,-48.96875,0
53.269,4.899,0.314,0.13962634015954636,-1.6875,11.84375,-48.90625,0
53.42,4.918,0.316,0.13962634015954636,-1.65625,11.875,-48.78125,0
53.628,4.937,0.319,0.13962634015954636,-1.59375,11.875,-48.75,0
53.836,4.956,0.322,0.13962634015954636,-1.5625,12.03125,-48.71875,0
54.049,4.975,0.324,0.13962634015954636,-1.5625,12.03125,-48.625,0
54.257,4.995,0.327,0.13962634015954636,-1.5625,12.03125,-48.59375,0
54.468,5.013,0.33,0.13962634015954636,-1.5625,12.0625,-48.53125,0
54.57,5.031,0.332,0.13962634015954636,-1.5625,12.0625,-48.5,0
54.77,5.031,0.332,0.13962634015954636,-1.5625,12.09375,-48.5,0
54.89,5.051,0.335,0.13962634015954636,-1.5625,12.15625,-48.4375,0
54.99,5.069,0.338,0.13962634015954636,-1.40625,12.15625,-48.375,0
55.095,5.069,0.338,0.13962634015954636,-1.34375,12.15625,-48.375,0
55.2,5.089,0.34,0.13962634015954636,-1.375,12.15625,-48.34375,0
55.31,5.089,0.34,0.13962634015954636,-1.34375,12.21875,-48.28125,0
55.41,5.108,0.343,0.13962634015954636,-1.375,12.28125,-48.25,0
55.52,5.108,0.343,0.13962634015954636,-1.34375,12.3125,-48.25,0
55.62,5.126,0.346,0.13962634015954636,-1.34375,12.3125,-48.25,0
55.73,5.126,0.346,0.13962634015954636,-1.34375,12.3125,-48.25,0
